num_of_morning_visits,num_of_evening_visits,num_of_afternoon_visits,num_of_visits_in_weekdays,num_of_visits_in_weekends,business_id
10,25,37,54,18,"2fMxxp5olnM7v7eSOC_J8g"
3,8,21,27,5,"TLT7O7QIzCRHDif-lW_8xg"
41,6,19,46,20,"4PvhZdmpkPy8fjzWMSY6jw"
2,48,2,39,13,"yjqXL-F9ErgVXxEChCPujQ"
1,5,4,9,1,"K5MZ0uqh0JIFe03xriYnwA"
1,2,1,4,0,"wUd2aOHxWrKmYteI0OH5rQ"
51,172,5,188,40,"nQ6GwkLZ9R13ejIaqZb7HQ"
9,0,2,7,4,"HDBE1urQPhYn1sa16BjTVQ"
0,4,1,4,1,"QKhSJmUBku9H0D83b1Ke8g"
8,7,5,18,2,"3AtlNePpVHC-D1a49LqFtA"
39,19,35,71,22,"qKvkpUoDuYIwPNuldwzUtg"
1,3,3,4,3,"0kp-S-4vPrJpXfFEKjlr9w"
37,5,47,70,19,"SBaGTrc0WMhHOMLS3WVOTw"
2,10,11,15,8,"6bfZjYVzxQGs5Gy_Mqaa7A"
38,25,6,53,16,"5ipAMcjec7GH7tztXYLTgQ"
15,14,13,26,16,"taUm0Pky9FMIGAfnRAULow"
13,39,46,71,27,"TI00GrtJIH5A5qXhpq025g"
15,7,19,29,12,"-3frEL8Vo8kyq4kfgTn0GA"
42,0,7,40,9,"19gGxL5cofD_CsA_3vOPKg"
36,155,129,254,66,"bqS-Wh36Khyk1lo_1LBYIg"
50,20,59,96,33,"FhRQSkZwSYVJKIeDab4Dzg"
8,16,1,22,3,"VakCS7xvAb7J9QgnJz3LCQ"
9,0,2,9,2,"-urnMsIpIEjgllhwNznREQ"
20,146,58,180,44,"QG4qmOPBgNigdI4cUYhKJg"
15,0,40,44,11,"HPDhf68IVvvO7nX0iUVlxg"
7,0,12,13,6,"2lIY6we2sWzDnWFkS20Mlg"
3,0,4,6,1,"LIqvpWPPnBqZYXPC6nro3A"
4,0,17,16,5,"5QQvOrBgkjtnGZq7KxKaRA"
0,13,9,16,6,"Q3FnqSak00hiTQB1bO2uTQ"
0,0,0,0,0,"PpmATmf3Oxtv2J86n4pDYA"
145,194,334,433,240,"qmRIjwkeHjrLFvV9er5vEA"
80,305,129,374,140,"iUPJmJvHy9fVfRxsuwwdLQ"
1,3,1,3,2,"Zj6OWyxVFj7wrvFKG2cplg"
313,128,319,570,190,"PEKK0vIkERhRcw8VE-PxMA"
53,702,77,606,226,"Iyy4pDmnKTZkAorzclO4Eg"
11,0,7,10,8,"-L1-FLPMWfnqz4rdrYaOxA"
4,14,7,21,4,"rIvyFkBNhJQYkdJzDksYlg"
1,16,15,24,8,"_bNA90EW1EHh32DEGGaSRw"
13,0,17,18,12,"OlsavX2ATv2RIkiFCm9eww"
147,1,23,108,63,"heyprN6HwLYVWINXd2z3OQ"
4,4,14,13,9,"5PKJD71pxHCONwlRU9zSZg"
21,9,17,39,8,"XnDKCPI00KP6ByyPGaDYBA"
1,6,5,9,3,"seogvdichH-9aZMtDLYkLQ"
1,1,1,2,1,"9HNjFCipcQ4RQhuCGcXhfw"
5,33,17,34,21,"8dl1afzXd476c91o7SlePA"
11,7,19,30,7,"AlzxhnvltELCANsiGCBjJg"
6,21,57,66,18,"mdOsYpHnL_faguImkNbheA"
9,1,3,12,1,"243uuzEhSnmGeBYtXflv6w"
58,496,264,624,194,"_viHcOY9w_CitP4oHpZYdg"
0,23,9,27,5,"goVoVbERgeYeUmixUyJ6nw"
1,4,0,3,2,"hHAlLNh4q7n6E5PTrtJZ8Q"
16,3,4,19,4,"MPmKNNq5cc_J5WbBdnkSJg"
1,1,6,7,1,"GDQQQcOpRY-Vf2TiYM3bNw"
0,7,1,5,3,"csLCpSGrrOvho-0JelMb7w"
15,0,5,16,4,"eKT11QqlcEJUuq-OsaPMtw"
33,11,28,56,16,"ygxnaDJvt0LnqwPD2NDpiw"
17,4,7,22,6,"8uKkh5g1SFKXKW0c5u4rzw"
0,4,7,5,6,"1D8_syO-uv648HceEWF38A"
0,0,0,0,0,"np2PkGd-AEAJfQjsgzmi6Q"
4,8,13,17,8,"Fb4VHQ3Vms8CHtMt6sNhFQ"
2,15,5,21,1,"FZHcV0dbyDxnddJMecEpeQ"
476,3343,1220,3648,1391,"UZbkczu-KJour2Hgt_5WWw"
32,0,43,57,18,"kCmG7i8cWDYjisla-TWLYQ"
56,71,85,150,62,"nUUYvBafHYH-O4Pht6lgsw"
1,13,5,17,2,"X2Cy6HMb0T1Lq-NbM6cwAA"
118,35,46,126,73,"2f8o3-FRnq3rwmstUCOZ7A"
5,0,1,5,1,"BSTzI5wY8L0UT_voWpw6pA"
56,0,10,54,12,"AlxZVcq_DOobj6RwTejrXg"
3,3,10,9,7,"JFBg0EvHlRdyWWhe9Agl0g"
26,0,4,30,0,"6fQaIVNEtsk_Yg7FXI8nAA"
10,2,17,26,3,"bXB7jiVIH4y9DnoLO3JhyA"
4,6,12,17,5,"4WJMXoE3eBRFXm96nEgHVA"
7,7,9,20,3,"Uo5CqWuJwPNfQPO9QvECgA"
14,35,52,75,26,"NnYn9pYiQj1OgxNBPhA_3w"
2,68,17,78,9,"Mi0cM1vGlUnQ7YfV-Qi8pQ"
32,49,24,76,29,"IMeOq_2Mt1B8RDjfKES3Mg"
17,4,3,20,4,"ikV6MJJAVSJO2-ER1086FA"
6,4,5,13,2,"6E2mv2pzea74sXCh0yz_oA"
2,2,2,5,1,"ETwuzl7XCvsREESKJh-iwg"
7,7,5,16,3,"_Uxo1BKTk5GvaQjPxaBEaQ"
23,551,137,522,189,"PBkdlqw53cc2AZsfFD8AEQ"
3,6,22,23,8,"xUm9NqdMuMhZATAUUkihww"
0,0,4,2,2,"U0NnVoeNIXVOyuroO8U30A"
131,0,6,109,28,"Js-w-d9Wc1n08n1SJ1oisQ"
4,9,7,15,5,"JPU0V_BpuW7-bnn4O_HcpA"
5,11,19,26,9,"GEOQ2xFy2WsgsqjzR3cTHA"
21,85,51,118,39,"C-T5_akTxG_1dR6i3xcSVw"
3,5,3,7,4,"e2Q2hKNMLfGC-YDygh6EVg"
1,10,8,12,7,"GTMlaMHzuIRlwvwpvSML1A"
31,97,57,138,47,"Az_IY3TgnOcnh1dXd7GZLg"
16,0,5,15,6,"bctAeRstsGS7fNeNR5bIvQ"
8,142,28,136,42,"WiLwAI9MVfIEfD_a2snf2w"
1,1,1,1,2,"DX3c5h43-mOy-eNNuX4kMQ"
4,1,7,8,4,"EVlZV-qlee1TH0XrTD25kg"
3,30,6,24,15,"Fjkb1wQYSu6Z6sB_k7Xuiw"
13,114,51,126,52,"6aL56OOjoKmYlCkdfQcIMQ"
1,6,4,8,3,"QB4VxZP5ixv0RN118bpcag"
1,8,12,16,5,"lhsFsAPGV1lCOZZnQhateQ"
8,0,7,15,0,"klSGYQhO24piw0WQVIIMYw"
2,1,3,5,1,"UGNrw6dDeEQSQWajO7EbGA"
4,1,5,7,3,"j1fmJ7nZBZkj25KEznQbjg"
5,9,8,20,2,"TwJLNaZMfzheQknsXzcfug"
6,0,0,2,4,"Cz5q7nnjzJOwg8eCGQbgaA"
3,1,2,6,0,"KOkhp9ItxYjxcse-M9oHgg"
24,20,23,42,25,"ujUmSfHqo5kQqtWIT2nepQ"
3,5,32,30,10,"9vjmEjFlke2buqCUYKleMw"
0,3,3,4,2,"CHMSC8bSjXttB9Ei0scc_g"
1,1,4,6,0,"fo9wHE1wquRo0FJllBKdQg"
0,3,4,7,0,"SSt0xNoYdwtMOp4CYuvMbA"
3,3,1,4,3,"hx1beb-ZQZqn0_wehMN0ww"
10,0,3,9,4,"mOBu2QtsuxlK9p_rwps1Qw"
17,11,38,51,15,"gMS2oRa8r496TCT_W9K3EA"
0,1,3,3,1,"W3RhSzTr5PI5vXNSrmEIEQ"
9,12,14,31,4,"gVQBfhrpY9CMzN0B2fSW0g"
18,5,18,30,11,"AbsQVtfGJg4NFbafYhBtRQ"
3,0,2,3,2,"z9cs5JND4cHsOsE8wn0VsQ"
13,10,52,73,2,"BkJNRWjqsoLDXuuchBlDWA"
6,1,7,13,1,"4KNIPambhRchLTH3St9HEw"
17,2,25,34,10,"UakIuLM51EfaNjb9msnHaw"
4,3,2,9,0,"rzFd58VS-SqPNrDnATUtoA"
6,2,11,12,7,"PtYprlPCFVHTxtEZ3pMUMg"
6,1,5,9,3,"kfQ1v13L9S-YfyW4DU58SA"
7,4,10,15,6,"D-M0GgCnQEpLfwEgDquVAg"
2,1,2,2,3,"rI_9QfOPA0CLuj7jB35Gxg"
115,40,49,144,60,"X-dBmiV--ovvu2m2shFtug"
3,33,6,28,14,"H8p9e4yYz464awT3P7b1mA"
28,301,123,353,99,"s2lCXuJ3fUWf5Itf9QnrMQ"
2,0,2,3,1,"qFMXX1gTI7KvGaf411oVfA"
0,10,0,10,0,"2HwzQAWXlgiQDzHvzZyv5A"
2,79,121,182,20,"cVj3z_PXOOUHJGaGKJByxA"
6,3,18,23,4,"cLkeXfqaFYq6myufglt5lw"
91,3,47,118,23,"zVtUCRpaMgGerHFV9jkOIA"
8,0,5,11,2,"uvZGLMypU9UDTsOGVhV9ug"
3,0,0,2,1,"gOOhZaWGpqvDqTBxnAxmHA"
16,3,38,46,11,"buUNo4XhN5TBGT50LqkPHw"
1,16,10,18,9,"nbiyY-01-DyUkZ8c9fVNrA"
14,9,18,28,13,"HaMB_Il_dqTws5QQ2cltHQ"
1,5,13,12,7,"Gt5Ip7oko6qecQhzXv2fyw"
19,1,1,14,7,"8nepOvbb3BXnv0BPqfEMmg"
7,3,19,25,4,"8e8TiiCzN3wfbedO6KTzhw"
4,1,4,7,2,"F706EOWbbOe_zdXrVc0jew"
44,0,28,51,21,"8D33vGfjIOYBFfMzkFSxzw"
47,20,82,103,46,"rXieMsTWhz_RS2IxxgnSbQ"
5,10,27,37,5,"4-352Hl-1OWU7eFLR6AfMA"
17,23,1,32,9,"OQlZu3HphnsZJWuGy7reSA"
22,95,85,135,67,"6VsKUNttbfmkWwz3S3SX_g"
87,51,108,176,70,"8s3BDPpMRvILQeHEmBayVw"
12,0,18,25,5,"86NjDU-ivzsZyFGawKLmFg"
6,2,14,20,2,"enKtM_JAOa6g9DHBZrK77g"
38,2,18,43,15,"40Huf81osFrSAnnQncZMeg"
29,0,0,23,6,"0zhe1C7G5lZNbd_gTyPilQ"
46,111,238,287,108,"BwKoN2_RppV8reMC5KmP4w"
54,18,18,51,39,"vTx_S9-cm-fgLuSMIHquTQ"
23,21,74,118,0,"aS-mHlVamCV2rTiw8RrNdw"
18,2,2,17,5,"vUXoSVspUu9QjsYrJuFbfA"
0,19,5,23,1,"0A3i-c0_V4temKZ4BK3r2w"
18,14,15,37,10,"lLa9po5Fmws7fuuAl5Md4Q"
286,4,22,6,306,"eKOLoTJ7X8C4ZeqrThYwfA"
57,9,34,86,14,"wA1P0SK0LjRwPy8JBCR8mw"
135,61,25,197,24,"xk6a1lvTn2b-5Gj0_Qsyzw"
9,0,0,4,5,"rjtX4T3DwAQqprRg8TXaLw"
32,0,7,26,13,"b88myMjjsHTzWzI70B2gTA"
2,20,10,19,13,"6Z6bvIHGpPlwpkZAwfXT1w"
17,6,11,19,15,"383qWVMlSLxZdEKYE2aCXg"
11,0,8,16,3,"rWvHeFKmRszPvCB-Ek4ZIQ"
0,1,2,3,0,"4YUgLj3auvaBGHlthSi6Bg"
32,116,53,152,49,"-O7Szp08dATVv71IuDt1bA"
1,1,1,1,2,"A1EdOuwzIpOaNhMBrnWjpA"
10,111,34,120,35,"2E3RwtfFDrxk5qEezocP4A"
19,24,46,64,25,"96vIM6u_XdFFmc7wNTvbkw"
8,47,45,64,36,"YAKjcrBjkF3Q3BQSggtwOA"
2,2,7,9,2,"DJe1y0ucPShqTIz_-Ialfg"
4,5,1,9,1,"1N-JHg3TBXq8-Sx-vt6rdw"
5,0,18,6,17,"IBi1QS7t1Wv_YSN231Lg2w"
6,18,10,21,13,"9UI7tQMDuwqV03MN2lcuPA"
7,10,44,32,29,"TerqRmnDLmqwNFyHVLbmkg"
3,33,14,43,7,"CJb2ML6sFeP8Ir6M25pt1Q"
6,0,7,6,7,"qXafmRQz-kXnEKkjsLoAxw"
0,2,5,5,2,"fOnzPzr6nhUlt_rY_W2pKw"
323,82,120,400,125,"QpxsouAalw9-u3xqL_Q2Dw"
0,7,8,12,3,"0Ixna4nrrayLUFK2UZ_w1w"
4,0,1,4,1,"u04z0ZSnYD4YKy1LCTZ8Hg"
65,9,49,81,42,"OcXkfKCibZBFfLNLlv14pg"
29,0,1,15,15,"V1VkTR_lhbIVo2WqxTEFeQ"
3,2,2,4,3,"aavEIkyQNpJi1o3TBsb3Fg"
0,6,0,5,1,"R-WGYWUx3ZjdkNBbMnX4Ng"
7,328,18,261,92,"MT3PFUtSUGdSl5Uo2y1Jsg"
9,5,10,17,7,"Kw24xzUzc1N7-DwwQQ3iPQ"
2,28,2,19,13,"lCq5uB3GnyvqWjD8zvTlPw"
2,13,0,14,1,"_ehuJgXwWLCDbabO2uB7cA"
13,10,22,36,9,"7LeUTAaCw-cdOTtEZQLAXQ"
3,49,1,35,18,"BlXinQAsQrvhAYnuf0QT5g"
1952,2889,1701,4728,1814,"kEC7OlpPnZRxCUyVwq7hig"
6,216,13,159,76,"WTcLIJMj0UOARLCWngG9fg"
0,5,0,2,3,"Z0evoKfI4VionxWjV7mtVw"
0,1,2,3,0,"I7mW67YblLXMyAwqJBuPhw"
46,15,22,62,21,"g8cJmflfmSatP3CECPZDUg"
8,11,7,12,14,"MPx0ikIudV3xTkflC0hSEA"
1,7,0,5,3,"DsYHZT91zbABalg7cWAiAQ"
4,30,17,35,16,"NhS1rFM9j8cht9asgPOZDQ"
10,0,2,8,4,"GuZ1oamF-d5f8UqMXVfvug"
2,3,1,6,0,"3NRZEPqcMz37AYI_ZVaLVQ"
66,270,211,424,123,"aNuyJOFNrb-d71amzPpxlw"
67,0,17,55,29,"cvKFTItaDH8NCXJIYc0pgQ"
35,212,118,295,70,"l5FvoKE2-k6JpGVuhH9YVA"
5,0,5,9,1,"FgAkF7fscCV4TmBitdsbLw"
0,3,12,13,2,"iBHZABnJCuueGs3WO-Hlxw"
23,11,45,58,21,"w-CaBIUL7n89C8c68Wgvxg"
6,70,28,63,41,"CuRQZtTIayJPEK6trx-lOA"
0,6,9,13,2,"AiqtNrZuXbD3nGZPPu3DDA"
144,73,203,270,150,"RjavzMXChoFWdsIZnfs5YQ"
0,3,0,2,1,"5jwAuSAu_d7sHUvpGDi8pA"
20,2,18,36,4,"U2JW2qOGnjqPhREgUR__XA"
0,4,5,5,4,"FoA6_OQR-r-ruoEEBw9sjw"
139,336,236,499,212,"rO3saNBRU2Pg16RyfEP6-g"
5,2,7,11,3,"MaSXXA2vVPobJYYk4BdIPQ"
5,0,4,7,2,"EkhrRWzevfFJc8Pm2dVPEA"
797,9,131,585,352,"t80qleqEIqIyekB95IrAOA"
18,31,46,69,26,"coGBpofoPiYmE7GVlk9dqg"
3,2,0,5,0,"w1BaqkvQ8R-0aEcwvnnG1g"
19,1,23,36,7,"5AJdS8LYpCgzfOwGaEqZkA"
83,664,394,815,326,"LwTK65TMrmtjpdZRloQDwg"
1,1,3,5,0,"_HNKZ25zke-3HRpid2VOAg"
228,191,211,396,234,"6UXw7_U13Th0PZlMXZbjMg"
1,25,4,26,4,"80VmGCy6UcYYCKC_BONZTQ"
44,28,26,72,26,"K1T-XZRg9G1AFemVJo9Aig"
0,2,3,5,0,"btRvyrGXPtDvtGW9NdQoKw"
51,52,112,173,42,"--pOlFxITWnhzc7SHSIP0A"
34,22,51,91,16,"y9ANCAf_kXFnlRt4T6sKOA"
2,3,2,6,1,"7SDpCNPIodczv5Vh3HfczA"
9,8,9,18,8,"OLh7TlDu4UHtwmS70w3--g"
17,19,38,52,22,"Gar4JSThiPR-M0UC5dHtgw"
1,2,5,6,2,"6O1m-p5P1tzgiM0XYzV-Zg"
248,84,124,326,130,"QQ0VZ1ggQO1aVf_GK6kn5g"
1,26,12,33,6,"XOI6YHwFi-2tRfnIZgUrFg"
12,0,0,8,4,"-OJfKPJxfRBcPPZmY4b5dA"
4,0,2,4,2,"n_VrkB_9A93lnPO9GoI7Zg"
3,1,0,4,0,"foI_lhT0xfoGSRXs5MQ8Kg"
304,5,82,299,92,"wM9kmqz_e3c8h4vWziSMTg"
56,63,94,145,68,"OwrdmS1i-licffoB5Z-s-w"
1,4,1,3,3,"ks52AKjcIQ-xmT4m-St2CA"
2,9,19,27,3,"kLJs8Kn-H7CQzJPE_78nXQ"
5,4,6,11,4,"UkZ5mAzll7d3Hw0UfeAJKQ"
8,127,54,151,38,"RSTKhE2C2RaWTsEJ3ULvKw"
5,56,44,76,29,"zhq6sI96WcBQRvkQq8NfKQ"
1,5,27,20,13,"RTx-54osVdDKJU1NVGxYzw"
171,2,32,113,92,"iCUtP1Iweyp5uHxcllnn6A"
2,1,0,1,2,"F6sa96vGfCo6fyA3gMyokg"
10,88,4,72,30,"HjNIKpLrZeLfirtwlYv6iQ"
2,38,8,39,9,"leEhsPA6NKRZ0CAKdmJwWQ"
2,1,2,2,3,"Y07xc3h7z6HaPPJ5oixMxg"
12,3,10,15,10,"F2c9Mao_AU2YKObSuwjZag"
29,331,179,422,117,"sL4n5lhxqoZ5l0d8gwIPyA"
3,9,11,16,7,"90EF2qs7KfS14KyFoKYVEw"
2,0,1,3,0,"LJhT4ityPcbvKD-2VtgIvA"
0,4,1,3,2,"8-WfTMninqFT-NDD9ovP5g"
18,5,14,23,14,"k05jTOhOrwE3DrK1Nit4kQ"
14,11,9,20,14,"mNZfF0fVYF_8O4K9j8Uubw"
4,9,7,12,8,"Dwn1d_LGKyqRhawQqXNtcA"
0,2,2,4,0,"P_GNbckNEu0l-scLRjPIqg"
0,5,5,10,0,"2Qr-ge9hTixYpI9xnXDSiw"
2,0,4,4,2,"osL5Wr3BIoxS_HjILY-j8A"
51,5,19,54,21,"7sIOs6wbK2g_Og6_AxehaQ"
7,2,3,9,3,"xpOJUb79vbrQUSIflDrrjA"
246,1108,406,1371,389,"MthnswWexrUtCzH3vS5YnQ"
5,12,18,27,8,"LT4okrcb7QHlWiyiwmB0hg"
15,0,5,20,0,"ORzOJJTNe_9dlICqhVKhAw"
3,7,9,16,3,"e9Bg3IaFrFz-d_lbVM-GZw"
0,1,2,3,0,"fKfBxAL978okfodf0c1cVg"
2,2,0,3,1,"cZutwhWSjiXOQ9_tPD5k4Q"
0,7,13,16,4,"mBEBwu-SIaB8YvUawhBUCA"
6,5,18,23,6,"YR0sUbmZ7-BIDdSBHMgaRw"
4,5,11,14,6,"HdPfaTXxyWhiefTSurx3ZQ"
175,60,195,374,56,"IW8akWZrM8i9ce4EDe9Rkw"
20,4,32,44,12,"ShiXIHc-KyUUzngLwJ72-A"
0,3,3,4,2,"_-EB8tQzBlM_jLkgtRw4Rg"
19,52,23,73,21,"N7tU6chZEQqK8LVqYsyzYg"
0,2,1,0,3,"6J_BmNuYHM4FCPcIhhtAWA"
19,56,72,119,28,"-RWF1l9kbp2woe3xoQYeVA"
25,27,90,118,24,"xljzptv_xveLu9625KRiuw"
0,5,0,3,2,"ZcgzyGf-cAgc0JxFklpZLA"
90,2,73,117,48,"vJZa8tKKjZefYn99ReWPEA"
2,0,4,4,2,"DpYmAEx1phLM1m4MUUjddA"
9,33,1,32,11,"rQME5u7nZmLAj_VQ_0UQ4w"
79,13,38,99,31,"wpHdrJ9s16JqDPlC65NbmA"
1,2,1,4,0,"H1TQerQIskjYXwmzj1i1Nw"
42,240,123,329,76,"W010P4plDADjo2SFq3OvXA"
1,2,2,4,1,"N7jDVPSlH6ZAl5Ffb3K-Ew"
5,1,36,37,5,"fFjfiovwlAuf-tH8NnY-UQ"
6,37,26,48,21,"MTUN0lKKoq7yN4fWagJ-3Q"
1239,1844,57,2149,991,"OoeTGTkxvSZqqicZ8ljJjw"
1,17,21,26,13,"Uj4Df_0J-7KyZmmgZcKwDg"
3,6,7,12,4,"KI96Ec7doScwF2jD6B7RdA"
8,32,65,78,27,"tVF8qGA4B8jWTaJCP2VYaA"
236,1414,721,1623,748,"vlnfFdzwJwXcc9Tbsg23-A"
92,67,126,222,63,"PUAzV3AcVgJp0D4Pu1jnNQ"
0,6,5,9,2,"agqvIkYMFmbwG_XVKkfo8A"
131,77,151,305,54,"Qq-GqLtI-Jo055ai3xOELw"
0,0,0,0,0,"g8iEV-83hYzsrxtLNnTHZw"
19,41,93,120,33,"ike5KXaekafwMFiTaZy6iw"
30,42,55,105,22,"hP3hxJBx1GdCfF4RVhqbAg"
13,3,24,36,4,"UlSzm4inJmYQ-BKRcW716g"
11,3,18,26,6,"vywcUi7_4VKh7hNEucf29w"
28,26,24,53,25,"zYRKOiYCZJAg1SV1WZG4lw"
10,4,38,41,11,"n0GhxvBBR2i4dj_c3kmYHg"
8,10,18,21,15,"Wh0gp-GpXY0s2ubwhR61uw"
3,1,4,8,0,"60MO2lSiKoflB2Zu3DoYNA"
1,9,17,26,1,"Kttv1HfeoBia7p3fX-UG3w"
5,0,0,4,1,"3TJ3PUY_9brnkeFSynem3w"
111,2,31,113,31,"xix1p_uf-4Hgn5AmRPg8FQ"
20,274,75,309,60,"Zh6zpqN_rFZylYexWW2btQ"
122,23,290,321,114,"6c78YvZnyHi94linok3NZg"
7,0,5,8,4,"24dWo4xMrxlYMVdsbQSUsQ"
5,3,8,10,6,"kF7ssnaxM_u04BgduDVwzg"
4,4,4,8,4,"d9M0d6h7XA5B7BEQTPp6-w"
1,0,2,3,0,"-1BzcQK-HDA6LVOThHMpsw"
2,161,59,192,30,"vtuPl3gqOrsIJ6qM1ldDWQ"
3,2,2,7,0,"KqTcddVAjlXBjLkExYuWDw"
2,0,3,2,3,"1l3n2UiSfA7sDrIAe1PRBQ"
2,0,9,0,11,"uCZe5GLqTeadjTLlvWNF4w"
33,18,17,55,13,"oXx0TkII9CiKJ8R0gtc9Ug"
21,17,4,31,11,"3ya7yM6Atr42FuKFq3Dqeg"
18,4,5,22,5,"hMrpRL0VpUC2OS5XM8gEvA"
3,2,5,4,6,"eAcl2CFwTTy2vdfyfP-OrA"
0,0,0,0,0,"tn4wth3hL6_SEFhSa0LlLw"
81,2,29,68,44,"8nMjnNkEc5tSwaEXNdanYA"
5,0,2,5,2,"AU4XUCS1YMgKTmZ0F-QwCg"
7,0,5,10,2,"9IuBO-5ypl0gaJOycRHATw"
9,0,6,6,9,"KqaqSncgHpzJRRWF4yyIYg"
32,17,13,43,19,"7ZAyx81KJIY0ck5VWcshUg"
23,31,24,52,26,"FMlrPWRNuvPx_Af5VameQg"
18,4,4,21,5,"JTmI1R1E1UsZqOnPjX9VpQ"
25,27,71,92,31,"fD4Ek4gNj8XcapgOu3SgWQ"
8,1,2,5,6,"roYw6AIjOkZarn0wRDEkdw"
1,5,6,8,4,"4bshz8jw-vCmxfhuK5kuiQ"
6,0,5,10,1,"noIKkyFkt80L27P3kPrB4w"
4,1,10,12,3,"tSg2obMM9BsSwPY1EFaHig"
4,8,4,11,5,"yC9LE41paW34zCZNEzDLFw"
2,11,9,18,4,"SMDEbSr-ky3Jrr5LhLbidw"
7,4,6,15,2,"AI49AyfX3yqNHX5iK6jtCQ"
3,4,3,7,3,"p7pGpir_7sZZrxmOUV3Leg"
70,9,25,76,28,"NYwMTKUPCojSbzAucMCc1Q"
35,0,4,22,17,"lhzIccyZ5UzAHmW5eiq58A"
21,123,108,185,67,"MY5nR5nLhlaObrTs_Fn-lw"
27,2,18,32,15,"5pDcg4TpMSyP7Is50LBFoA"
3,12,8,16,7,"pW5OUIuylBIOGBYPy5iMMg"
0,4,0,4,0,"FmR45YKqNhwz7wHSzTFl4A"
2,3,1,2,4,"mp-ll4k-NYN4zbViXMI-CA"
8,10,7,20,5,"h8fFYMJnvhxzJzFd8zj64Q"
4,10,2,13,3,"jHV-IDOGOhHRGQqULi1cDA"
2,1,0,3,0,"TF8N3OsK6L0DqNzHvPYxog"
2,2,1,3,2,"TaEvlp5tkaMqTjKzSY4Xxw"
102,88,190,248,132,"iHwr_bdfSjnBH7_w2K3obQ"
52,36,80,137,31,"QBdX_ziDIyshttyAxDnskw"
1,6,6,9,4,"Sh5aUk9HHBwpt_SMI9PMcw"
3,7,15,22,3,"RvtGxumzrv6hUw_Y2ni3CQ"
63,39,52,112,42,"fScnL-o3j2G9gUKHa3BaLg"
3,0,8,8,3,"jlsSztB6MV0Oybz8vsAoBw"
1,4,6,6,5,"trssep2CeYS771KOUFC91w"
12,33,1,38,8,"yU07gf7EqYgYEyCyWqRnkA"
5,7,11,12,11,"pYXh6LgEa46HzeGO8L_srw"
4,4,4,12,0,"8oUh3QqqjpV8EA0CvlXyuQ"
3,0,2,5,0,"6cN5PXIAM0wSkhA9feq2Sw"
27,0,1,20,8,"6UHWPb1ee_J8eL1UtV-aEQ"
21,19,6,33,13,"4NA8eVNA-41mcUK_QZYu1Q"
5,4,5,11,3,"giUqwWpefIZ3uKqEjfAQqg"
4,1,0,4,1,"CEKYT9ynXeRiF2oTW6oStQ"
96,137,16,175,74,"SGrwpoGhLrHrBLWDwOL6eg"
31,9,17,56,1,"q599oPLmm5OFyGieN303Iw"
3,18,5,13,13,"7_TlldzqWWtdeVT6tKa8OQ"
4,2,0,6,0,"yZwl-dXM4SpEDEiihrfZnw"
11,0,7,14,4,"tXeXtTOvVLm_xGgaMEuoTA"
19,1,18,24,14,"VtbX9dOfnmx9BJ0uGxEULg"
1,1,9,9,2,"EshXtN_TyYyx75NzS1XieA"
170,142,355,493,174,"3gPEKDsMklt9-W-EPDj9ag"
14,0,18,25,7,"qwiUo0-O8DiAO_yIiCSoPg"
5,123,63,144,47,"LNKB78TUzG7T4EAe2CzKQw"
0,34,171,205,0,"Er83mTFfdIThdtCnIcnY-Q"
20,10,11,20,21,"_3R0ELm45KHRb52rAilyOw"
0,2,2,3,1,"IuKZE1Jucgqcr2laceUqyg"
41,18,48,82,25,"jHAfKpTlY1LdpM_QgJO2yQ"
6,4,3,7,6,"OK-v9HfG53SCFvZ4mn5IYQ"
4,8,3,12,3,"msVoPKzHo-NxE1FB9kZSpQ"
7,6,8,12,9,"x2rT0G6D72kOT-BDpGWzQA"
0,0,3,3,0,"9QNkZ2Mkxxn6thZljfrYTA"
26,20,45,62,29,"ek4oL7RAsh55jjj5mqUcQw"
6,16,39,54,7,"q9qnc2283FGigdfFY_jedQ"
19,21,14,44,10,"Os8zIdB1A3iLvAE0dn2MoA"
4,5,12,15,6,"qbo7b7QTyjY_B_1Q_iXP_Q"
3,4,31,30,8,"Mfr6NLYVRC_lom-oU3ehQw"
8,22,42,55,17,"A_submXEovJuj_BIlSsGGA"
5,2,2,7,2,"59meNeH9nu9GpYCisiov7g"
3,23,23,39,10,"fcGrOOXhcG9Rw-30ZoST9A"
21,123,70,161,53,"NzDd3ubqU4j2-5UB8hZdjw"
1,5,6,11,1,"vr8SXJqDRAtQ4EVHLktd3g"
3,3,2,5,3,"m9YA28iw_Ktea_F8QmID9Q"
8,11,3,16,6,"Lj-k5eUEdMeBcRTkw6MXzg"
27,18,85,74,56,"wb2rN3gPAyvxhXHJHeE8Wg"
20,0,6,20,6,"GzBRoR_aZPYhi5qWYhz1gg"
1,0,3,3,1,"4RGDKr4Upy0YYXf_fbExDQ"
2,0,4,6,0,"9U1CC4wntDIouYb0JfiGgg"
2,1,1,4,0,"3RscWkmDGDFikigsAvfctA"
8,26,10,32,12,"tCXIc3z5epTRqlZPqhPqsQ"
26,17,61,78,26,"8JcgRwcyqpQUle4HIlwG0A"
52,6,11,48,21,"FHochM0AzyV8KqOqURPwwg"
5,13,1,17,2,"-muY9h2CDwCF5E16xjamjA"
